Interné èíslo;Kat. èíslo rodièa;Kat. èíslo;EAN kód;Vidite¾nı;Vırobca;Názov tovaru;Hlavna kategória;Krátky popis;Dlhı popis;Bená cena;Stará cena;Bená cena bez DPH;Stará cena bez DPH;DPH;Poèet kusov;Váha;Dodacia doba;Min. obj. mnostvo;Body navyše;Obrázky;Popisy k obrázkom 1;Popisy k obrázkom 2;Popisy k obrázkom 3;Popisy k obrázkom 4;Popisy k obrázkom 5;Popisy k obrázkom 6;Popisy k obrázkom 7;Popisy k obrázkom 8;Popisy k obrázkom 9;Súvisiace tovary;Súbory na stiahnutie;SEO titulka;SEO popis;SEO k¾úèové slová;Odporúèanı;Akcia;Vıpredaj;Novinka;Char. Typ navigácie;Char. Poèet farieb displeja;Char. Podporované pamäové karty;Char. Rozlíšenie fotoaparátu;Char. Procesor telefónu;Char. Uhloprieèka displeja;Char. Håbka;Char. Vıška;Char. Štandardné príslušenstvo;Char. Obsiahnuté mapy;Char. Uhloprieèka displeja;Char. Šírka;Char. Hlava;Char. Srdce;Char. Základ
25799504;0;" G500080";;1;;"Vırobník š¾ahaèky PROFI";"Zmrzlina a pekáreò/Š¾ahaèka";"Vırobník š¾ahaèky PROFI
 - kapacita 80 l š¾ahaèky / hod., elek. kontrola teploty 
- vhodnı pre pouitie rastlinnej ako aj ivoèíšnej š¾ahaèky 
- vıkon: 500 W - 230 V, rozmery: 220 x 530 x 470 mm";;3831,45;0;3115;0;23;1;0,1;;1;0;https://www.gastropro.sk/user/7686/upload/stuff/26389316.jpg;;;;;;;;;;;;"[category_name] |GastroPro.sk|";"Vırobník š¾ahaèky PROFI, kapacita 80 l š¾ahaèky / hod., elek. kontrola teploty - vhodnı pre pouitie rastlinnej ako aj ivoèíšnej š¾ahaèky";"Vırobník š¾ahaèky, profi vırobník, š¾ahaèka";0;0;0;0;;;;;;;;;;;;;;;
25799373;0;N-STA.746068;;1;;"Fritéza Caterina 2x5 l";"Stolové zariadenia/Stolové fritézy Gastromarket EKO";"- zosilnené koše aj pokrievka- vıklopná h¾ava a tvarovaná fritovacia nádoba pre jednoduché èistenie- vıkon 6 kg/h na vaòu- objem 5+5 litrov- prípojka: 2x 230V - vıkon 2x 2 kW- rozmer: 415x430x 315 mm";;355,46999999999997;0;289;0;23;1;13;;1;0;https://www.gastropro.sk/user/7686/upload/stuff/26388958.jpg;;;;;;;;;;;;"[product_name] |GastroPro.sk|";"vıklopná hlava a tvarovaná fritovacia nádoba pre jednoduché èistenie";"Fritéza Caterina 2x5 l, fritéza profi";0;0;0;0;;;;;;;;;;;;;;;
25788902;0;274231;;1;;"Vırobník zmrzliny EKO";"Zmrzlina a pekáreò/Zmrzlinárske príslušenstvo";"Vırobník zmrzliny EKO
- ideálny na vırobu malého mnostva zmrzliny, sorbetov atï za 90 min.
- s 2 l nerezovou nádobou na zmrzlinu
- digitálny nastavite¾nı rozsah od – 10 °C do – 35 °C
- funkcia udriavania zmrzliny a 2 hod.
- vıkon: 180 W
– 230 V, rozmery: 272 x 315 x 362 mm
 
";;662,97;0;539;0;23;1;0,1;;1;0;https://www.gastropro.sk/user/7686/upload/stuff/26370590.jpg;;;;;;;;;;;;"Vırobník zmrzliny |GastroPro.sk|";"Zariadenie na vırobu zmrzliny, HENDI, 230V/180W, 272x315x(H)362mm";"vırobník zmrzliny, zmrzlinovaè";0;0;0;0;;;;;;;;;;;;;;;
25788900;0;755839;;1;;"Lopatka na zmrzlinu s fialovou rúèkou";"Zmrzlina a pekáreò/Zmrzlinárske príslušenstvo";"Lopatka na zmrzlinu s fialovou rúèkou
- dåka: 26 cm
 
";;9,225;0;7,5;0;23;1;0,1;;1;0;https://www.gastropro.sk/user/7686/upload/stuff/26370584.jpg;;;;;;;;;;;;"[category_name] |GastroPro.sk|";"[category_name] Zmrzlina, nádoba na zmrzlinu, príslušenstvo";"Zmrzlina, nádoba na zmrzlinu, lopatka na zmrzlinu";0;0;0;0;;;;;;;;;;;;;;;
25788898;0;755822;;1;;"Lopatka na zmrzlinu s ltou rúèkou";"Zmrzlina a pekáreò/Zmrzlinárske príslušenstvo";"Lopatka na zmrzlinu s ltou rúèkou
- dåka: 26 cm
 
";;9,225;0;7,5;0;23;1;0,1;;1;0;https://www.gastropro.sk/user/7686/upload/stuff/26370582.jpg;;;;;;;;;;;;"[category_name] |GastroPro.sk|";"[category_name] Zmrzlina, nádoba na zmrzlinu, príslušenstvo";"Zmrzlina, nádoba na zmrzlinu, príslušenstvo";0;0;0;0;;;;;;;;;;;;;;;
25788897;0;755815;;1;;"Lopatka na zmrzlinu s èervenou rúèkou";"Zmrzlina a pekáreò/Zmrzlinárske príslušenstvo";"Lopatka na zmrzlinu s èervenou rúèkou
- dåka: 26 cm
 
";;9,225;0;7,5;0;23;1;0,1;;1;0;https://www.gastropro.sk/user/7686/upload/stuff/26370581.jpg;;;;;;;;;;;;"[category_name] |GastroPro.sk|";"[category_name] Zmrzlina, nádoba na zmrzlinu, príslušenstvo";"Zmrzlina, nádoba na zmrzlinu, príslušenstvo";0;0;0;0;;;;;;;;;;;;;;;
25788896;0;" 755808";;1;;"Lopatka na zmrzlinu s modrou rúèkou";"Zmrzlina a pekáreò/Zmrzlinárske príslušenstvo";"Lopatka na zmrzlinu s modrou rúèkou - dåka: 26 cm";;9,225;0;7,5;0;23;1;0,1;;1;0;https://www.gastropro.sk/user/7686/upload/stuff/26370580.jpg;;;;;;;;;;;;"[category_name] |GastroPro.sk|";"[category_name] Zmrzlina, nádoba na zmrzlinu, príslušenstvo";"Zmrzlina, nádoba na zmrzlinu, príslušenstvo";0;0;0;0;;;;;;;;;;;;;;;
25788890;0;S530009;;1;;"Sprcha na porcovaèky zmrzliny";"Zmrzlina a pekáreò/Zmrzlinárske príslušenstvo";"- rıchle a pohodlné umıvanie porcovaèiek zmrzliny alebo inıch kuchynskıch doplnkov iba jednım pohybom ruky- vïaka jednoduchej montái a kompaktnım rozmerom sa môe umiestni tam, kde Vám to najviac vyhovuje- prípojka vody: 3/8” , odpad: 3/4”- rozmery: 220x120x90 mm";;469,86;0;382;0;23;1;0,1;;1;0;https://www.gastropro.sk/user/7686/upload/stuff/26370557.jpg;;;;;;;;;;;;"Sprcha na porcovaèky zmrzliny|GastroPro.sk|";"- rıchle a pohodlné umıvanie porcovaèiek zmrzliny alebo inıch kuchynskıch doplnkov iba jednım pohybom ruky - vïaka jednoduchej montái a kompaktnım rozmerom sa môe umiestni tam, kde Vám to najviac vyhovuje - prípojka v";"Zmrzlina, nádoba na zmrzlinu, príslušenstvo";0;0;0;0;;;;;;;;;;;;;;;
25788889;0;H807095;;0;;"Polykarbonátové pokrievky, prieh¾adné - 36x25 mm";"Zmrzlina a pekáreò/Zmrzlinárske príslušenstvo";"- vïaka prieh¾adnej pokrievke sa jednoduchšie kontroluje stav zmrzliny v nádobe a zachováva si dlhšie konzistenciu- k nádobám 807057/071- rozmery: 360x25 mm";;7,38;0;6;0;23;1;0,1;;1;0;https://www.gastropro.sk/user/7686/upload/stuff/26370556.jpg;;;;;;;;;;;;"[category_name] |GastroPro.sk|";"[category_name] Zmrzlina, nádoba na zmrzlinu, príslušenstvo";"Zmrzlina, nádoba na zmrzlinu, príslušenstvo";0;0;0;0;;;;;;;;;;;;;;;
25788888;0;" 807088";;1;;"Pokrievka na nádoby na zmrzliny z polykarbonátu, 360x165mm";"Zmrzlina a pekáreò/Zmrzlinárske príslušenstvo";"- vïaka prieh¾adnej pokrievke sa jednoduchšie kontroluje stav zmrzliny v nádobe a zachováva si dlhšie konzistenciu- k nádobám 807026/033- rozmery: 360x165 mm";;7,502999999999999;0;6,1;0;23;1;0,1;;1;0;https://www.gastropro.sk/user/7686/upload/stuff/26370550.jpg;;;;;;;;;;;;"[category_name] |GastroPro.sk|";"Pokrievka na nádoby na zmrzliny z polykarbonátu, HENDI, 360x165mm";"Zmrzlina, nádoba na zmrzlinu, príslušenstvo";0;0;0;0;;;;;;;;;;;;;;;
25788887;0;H807071;;1;;"Polykarbonátová nádoba na zmrzlinu, èierna - 36x25x8 cm";"Zmrzlina a pekáreò/Zmrzlinárske príslušenstvo";"- èierne prevedenie- z extra odolného polykarbonátu- objem 5 litrov- rozmery: 360x250x80 mm";;11,3283;0;9,21;0;23;1;0,1;;1;0;https://www.gastropro.sk/user/7686/upload/stuff/26370548.jpg;;;;;;;;;;;;"[category_name] |GastroPro.sk|";"[category_name] Zmrzlina, nádoba na zmrzlinu, príslušenstvo";"Zmrzlina, nádoba na zmrzlinu, príslušenstvo";0;0;0;0;;;;;;;;;;;;;;;
25788886;0;H807033;;1;;"Polykarbonátová nádoba na zmrzlinu, èierna - 36x16,5x12 cm";"Zmrzlina a pekáreò/Zmrzlinárske príslušenstvo";"- èierne prevedenie- z extra odolného polykarbonátu- objem 5 litrov- rozmery: 360x165x120 mm";;13,074900000000001;0;10,63;0;23;1;0,1;;1;0;https://www.gastropro.sk/user/7686/upload/stuff/26370547.jpg;;;;;;;;;;;;"[category_name] |GastroPro.sk|";"[category_name] Zmrzlina, nádoba na zmrzlinu, príslušenstvo";"Zmrzlina, nádoba na zmrzlinu, príslušenstvo";0;0;0;0;;;;;;;;;;;;;;;
25788884;0;H807057;;1;;"Polykarbonátová nádoba na zmrzlinu, prieh¾adná - 36x25x8 cm";"Zmrzlina a pekáreò/Zmrzlinárske príslušenstvo";"- prieh¾adné prevedenie- z extra odolného polykarbonátu- objem 5 litrov- rozmery: 360x250x80 mm";;13,899000000000001;0;11,3;0;23;1;0,1;;1;0;https://www.gastropro.sk/user/7686/upload/stuff/26370545.jpg;;;;;;;;;;;;"[category_name] |GastroPro.sk|";"[category_name] Zmrzlina, nádoba na zmrzlinu, príslušenstvo";"Zmrzlina, nádoba na zmrzlinu, príslušenstvo";0;0;0;0;;;;;;;;;;;;;;;
25788882;0;H807026;;1;;"Polykarbonátová nádoba na zmrzlinu, prieh¾adná - 36x16,5x12 cm";"Zmrzlina a pekáreò/Zmrzlinárske príslušenstvo";"- prieh¾adné prevedenie- z extra odolného polykarbonátu- objem 5 litrov- rozmery: 360x165x120 mm";;13,899000000000001;0;11,3;0;23;1;0,1;;1;0;https://www.gastropro.sk/user/7686/upload/stuff/26370543.jpg;;;;;;;;;;;;"[category_name] |GastroPro.sk|";"[category_name] Zmrzlina, nádoba na zmrzlinu, príslušenstvo";"Zmrzlina, nádoba na zmrzlinu, príslušenstvo";0;0;0;0;;;;;;;;;;;;;;;
25788881;0;H802052;;1;;"Nádoba na zmrzlinu 36x25x8 cm";"Zmrzlina a pekáreò/Zmrzlinárske príslušenstvo";"Nádoba na zmrzlinu 36x25x8 cm
 - hrúbka plechu min. 0,8 mm 
- rozmery: 360 x 250 x 80 mm, objem: 5 l";;19,311;0;15,7;0;23;1;0,1;;1;0;https://www.gastropro.sk/user/7686/upload/stuff/26370542.jpg;;;;;;;;;;;;[product_name]|GastroPro.sk|;"[category_name] Zmrzlina, nádoba na zmrzlinu, príslušenstvo";"Zmrzlina, nádoba na zmrzlinu, príslušenstvo";0;0;0;0;;;;;;;;;;;;;;;
25788879;0;H802045;;1;;"Nádoba na zmrzlinu 36x16,6x8 cm";"Zmrzlina a pekáreò/Zmrzlinárske príslušenstvo";"Nádoba na zmrzlinu 36x16,6x8 cm 
- hrúbka plechu min. 0,8 mm
 - rozmery: 360 x 166 x 80 mm, objem: 3,6 l";;20,91;0;17;0;23;1;0,1;;1;0;https://www.gastropro.sk/user/7686/upload/stuff/26370540.jpg;;;;;;;;;;;;"[category_name] |GastroPro.sk|";"[product_name] Zmrzlina, nádoba na zmrzlinu, príslušenstvo";"Zmrzlina, nádoba na zmrzlinu, príslušenstvo";0;0;0;0;;;;;;;;;;;;;;;
25788877;0;H802038;;1;;"Nádoba na zmrzlinu 36x16,6x12 cm";"Zmrzlina a pekáreò/Zmrzlinárske príslušenstvo";"Nádoba na zmrzlinu 36x16,6x12 cm
- hrúbka plechu min. 0,8 mm
- rozmery: 360 x 166 x 120 mm, objem: 5 l
 
";;20,91;0;17;0;23;1;0,1;;1;0;https://www.gastropro.sk/user/7686/upload/stuff/26370537.jpg;;;;;;;;;;;;"[category_name] |GastroPro.sk|";"[product_name] Zmrzlina, nádoba na zmrzlinu, príslušenstvo";"Zmrzlina, nádoba na zmrzlinu, príslušenstvo";0;0;0;0;;;;;;;;;;;;;;;
25788874;0;" H802021";;1;;"Nádoba na zmrzlinu 36x16,6x15 cm";"Zmrzlina a pekáreò/Zmrzlinárske príslušenstvo";"Nádoba na zmrzlinu 36x16,6x15 cm
 - hrúbka plechu min. 0,8 mm
 - rozmery: 360 x 166 x 150 mm, objem: 6,5 l";;20,91;0;17;0;23;1;0,1;;1;0;https://www.gastropro.sk/user/7686/upload/stuff/26370535.jpg;;;;;;;;;;;;"[category_name] |GastroPro.sk|";"[product_name] Zmrzlina, nádoba na zmrzlinu, príslušenstvo";"Zmrzlina, nádoba na zmrzlinu, príslušenstvo";0;0;0;0;;;;;;;;;;;;;;;
25780323;0;S469112;;0;;"Vırobník ¾adovej drte - 2x12 litrov";"Bar a káva/Chladiè nápojov a granitor";"- digitálny regulátor teploty od -7 do -2 °C, s volite¾nım reimom prechladené nápoje a ¾adovú dr- zásobníky sa môu rıchlo odmontova pre jednoduché èistenie- ekologické chladivo: R290- dennı a noènı reim- rozmery: 470x520x810 mm- prípojka: 230V - 740 W";;3291,48;0;2676;0;23;1;0,1;;1;0;https://www.gastropro.sk/user/7686/upload/stuff/26370528.jpg;;;;;;;;;;;;"[category_name] |GastroPro.sk|";"[category_name] Chladiè napojov, chladeny podavaè napojou";"Chladiè napojov, chladeny podavaè napojou";0;0;0;0;;;;;;;;;;;;;;;
25780250;0;S469102;;0;;"Chladenı podávaè nápojov - 2x12 litrov";"Bar a káva/Chladiè nápojov a granitor";"- nastavite¾ná teplota od 2 do 8 °C- zásobníky sa môu rıchlo odmontova prejednoduché èistenie- ekologické chladivo: R290- rozmery: 430x430x640 mm- prípojka: 230V - 370W";;1003,68;0;816;0;23;1;0,1;;1;0;https://www.gastropro.sk/user/7686/upload/stuff/26352528.jpg;;;;;;;;;;;;"[category_name] |GastroPro.sk|";"[category_name] Chladiè napojov, chladeny podavaè napojou";"Chladiè napojov, chladeny podavaè napojou";0;0;0;0;;;;;;;;;;;;;;;
25774403;0;25774403;;0;;"Mlynèek na kávu automatickı";"Bar a káva/Mlynèeky na kávu";"Mlynèek na kávu automatickı 
- automatické mletie priamo do páky 
- 2 nastavite¾né dávky kávy, s poèítadlom dávok
 - zásobník na kávu 0,5 l, vıkon: 275 W - 230 V 
- rozmery: 170 x 340 x 410 mm";;662,97;0;539;0;23;1;0,1;;1;0;https://www.gastropro.sk/user/7686/upload/stuff/26333423.jpg;;;;;;;;;;;;"[category_name] |GastroPro.sk|";"[category_name] Mlynèek na kávu, kávovar, automaticky mlynèek";"Mlynèek na kávu, kávovar, automaticky mlynèek";0;0;0;0;;;;;;;;;;;;;;;
25768514;0;S486050;;0;;"Kávovar jednopákovı MINI OFFICE";"Bar a káva/Kávovary";"Kávovar jednopákovı MINI OFFICE
 - elektromechanické poloautomatické ovládanie 
- 4 nastavite¾né dávky s kapuèinátorom 
- bez pripojenia na vodu, so zásobníkom 2,5 l na vodu 
- objem bojlera: 1,5 l, vıkon: 2100 W – 230 V 
- rozmery: 250 x 420 x 410 mm";;1414,5;0;1150;0;23;1;0,1;;1;0;https://www.gastropro.sk/user/7686/upload/stuff/26318027.jpg;;;;;;;;;;;;"[category_name] |GastroPro.sk|";"[category_name] Kávovar, plnoautomaticky, jednopakovy";"Kávovar, plnoautomaticky, jednopakovy";0;0;0;0;;;;;;;;;;;;;;;
25768506;0;H274149;;1;;"Podávaè horúcej èokolády MAXI";"Bar a káva/Horúca èokoláda";"Podávaè horúcej èokolády MAXI 
- telo z polykarbonátu, spodok nádoby z nerezu 
- teplotnı rozsah +65 °C a 85 °C 
- objem nádoby 10 l, vıkon: 1006 W – 230 V 
- rozmery: 410 x 280 x 580 mm";;735,54;0;598;0;23;1;0,1;;1;0;https://www.gastropro.sk/user/7686/upload/stuff/26318008.jpg;;;;;;;;;;;;"[category_name] |GastroPro.sk|";"[product_name] Horúca èokoláda, podávaè horúcej èokolády";"Horúca èokoláda, podávaè horúcej èokolády";0;0;0;0;;;;;;;;;;;;;;;
25768458;0;H933688;;1;;"Náhradná nádoba k mixérom Hendi - 2,5 l";"Bar a káva/Mixéry a frapovaèe";"- náhradná nádoba ku H230718, H230688 aj H230695- BPA FREE- s noom aj pokrievkou- rozmer: 200x170x360 mm";;127,92;0;104;0;23;1;0,1;;1;0;https://www.gastropro.sk/user/7686/upload/stuff/26317949.jpg;;;;;;;;;;;;"[category_name] |GastroPro.sk|";"[product_name] Frapovaè, mixér, odšavovaè";"Frapovaè, mixér, odšavovaè";0;0;0;0;;;;;;;;;;;;;;;
25766448;0;H592069;;1;;"Lis na pomaranèe";"Bar a káva/Odšavovaèe";"- oranovı, odolnı lakovanı povrch- priemer 90 mm- nevhodnı do umıvaèiek riadu";;16,727999999999998;0;13,6;0;23;1;0,1;;1;0;https://www.gastropro.sk/user/7686/upload/stuff/26313811.jpg;;;;;;;;;;;;"[category_name] |GastroPro.sk|";"[product_name] Odšavovaèe, lis na limetku, lis na citrón";"Odšavovaèe, lis na limetku, lis na citrón";0;0;0;0;;;;;;;;;;;;;;;
25766441;0;H592052;;1;;"Lis na citróny";"Bar a káva/Odšavovaèe";"- ltı, odolnı lakovanı povrch- priemer 75 mm- nevhodnı do umıvaèiek riadu";;16,727999999999998;0;13,6;0;23;1;0,1;;1;0;https://www.gastropro.sk/user/7686/upload/stuff/26313808.jpg;;;;;;;;;;;;"[category_name] |GastroPro.sk|";"[product_name] Odšavovaèe, lis na limetku, lis na citrón";"Odšavovaèe, lis na limetku, lis na citrón";0;0;0;0;;;;;;;;;;;;;;;
25766435;0;H592045;;1;;"Lis na limetky";"Bar a káva/Odšavovaèe";"- zelenı, odolnı lakovanı povrch- priemer 60 mm- nevhodnı do umıvaèiek riadu";;16,727999999999998;0;13,6;0;23;1;0,1;;1;0;https://www.gastropro.sk/user/7686/upload/stuff/26313791.jpg;;;;;;;;;;;;"[category_name] |GastroPro.sk|";"[product_name] Odšavovaèe, lis na limetku, lis na citrón";"Odšavovaèe, lis na limetku, lis na citrón";0;0;0;0;;;;;;;;;;;;;;;
25766412;0;S651002;;0;;"Oplach na poháre";"Bar a káva/Umıvanie pohárov";"Oplach na poháre GN2/4 
- zabudovate¾nı, prípojka na 1/2´´, rozmery: 65x22x2,5 cm";;449;0;365,0406504065041;0;23;1;0,1;;1;0;https://www.gastropro.sk/user/7686/upload/stuff/26313749.jpg;;;;;;;;;;;;"[category_name] |GastroPro.sk|";"[category_name] Oplach na poháre, umıvanie poharou";"Oplach na poháre, umıvanie poharou";0;0;0;0;;;;;;;;;;;;;;;
25766404;0;H588406;;1;;"Bombièky na vırobu sódy";"Bar a káva/Vıroba sódy";"- Obsahuje 8 gramov CO2, èo staèína vırobu pribl. 1 litra sódy- balené po 10 ks";;5,6579999999999995;0;4,6;0;23;1;0,1;;1;0;https://www.gastropro.sk/user/7686/upload/stuff/26313733.jpg;;;;;;;;;;;;"[category_name] |GastroPro.sk|";"[category_name] Vıroba sódy, f¾aša na vırobu sódy, minerálka";"Vıroba sódy, f¾aša na vırobu sódy, minerálka";0;0;0;0;;;;;;;;;;;;;;;
25766403;0;H595572;;1;;"Perforátor na vrchnáky";"Bar a káva/Vıroba sódy";"- vytvára dieru o ve¾kosti5 mm do uzáverov flašiek a plechoviek- do otvrou pasujú bené slamky- balené po 16 ks";;13,53;0;11;0;23;1;0,1;;1;0;https://www.gastropro.sk/user/7686/upload/stuff/26313731.jpg;;;;;;;;;;;;"[category_name] |GastroPro.sk|";"[product_name] Vıroba sódy, f¾aša na vırobu sódy, minerálka";"Vıroba sódy, f¾aša na vırobu sódy, minerálka";0;0;0;0;;;;;;;;;;;;;;;
25766402;0;H588574;;1;;"Vırobník sódy s pištolou - 1 l";"Bar a káva/Vıroba sódy";;;86,1;0;70;0;23;1;0,1;;1;0;https://www.gastropro.sk/user/7686/upload/stuff/26313729.jpg;;;;;;;;;;;;"[category_name] |GastroPro.sk|";"[category_name] Vıroba sódy, f¾aša na vırobu sódy, minerálka";"Vıroba sódy, f¾aša na vırobu sódy, minerálka";0;0;0;0;;;;;;;;;;;;;;;
25766400;0;H588567;;1;;"Vırobník sódy - 0,75 l";"Bar a káva/Vıroba sódy";;;57,81;0;47;0;23;1;0,1;;1;0;https://www.gastropro.sk/user/7686/upload/stuff/26313727.jpg;;;;;;;;;;;;"[category_name] |GastroPro.sk|";"[category_name] Vıroba sódy, f¾aša na vırobu sódy, minerálka";"Vıroba sódy, f¾aša na vırobu sódy, minerálka";0;0;0;0;;;;;;;;;;;;;;;
25762349;0;" H598719";;1;;"Driak na f¾aše - montá na policu";"Bar a káva/Nalievatka a odmerky";"- pre f¾aše s vıškou od 240 do 350 mm";;10,578;0;8,6;0;23;1;0,1;;1;0;https://www.gastropro.sk/user/7686/upload/stuff/26306709.jpg;;;;;;;;;;;;"[category_name] |GastroPro.sk|";"[category_name] Nalievatka a odmerky, odmerky, nalievatka, nalievatka farebne";"Nalievatka a odmerky, odmerky, nalievatka, nalievatka farebne";0;0;0;0;;;;;;;;;;;;;;;
25762347;0;H598818;;1;;"Driak na f¾aše - montá na stenu";"Bar a káva/Nalievatka a odmerky";"- pre f¾aše s vıškou od 240 do 350 mm";;10,9716;0;8,92;0;23;1;0,1;;1;0;https://www.gastropro.sk/user/7686/upload/stuff/26306701.jpg;;;;;;;;;;;;"[category_name] |GastroPro.sk|";"[category_name] Nalievatka a odmerky, odmerky, nalievatka, nalievatka farebne";"Nalievatka a odmerky, odmerky, nalievatka, nalievatka farebne";0;0;0;0;;;;;;;;;;;;;;;
25762343;0;H598412;;1;;"Dávkovaè 5 cl";"Bar a káva/Nalievatka a odmerky";"Dávkovaè 5 cl
- k stojanom na flaše
- vyrobené z plastu
 
";;14,4648;0;11,76;0;23;1;0,1;;1;0;https://www.gastropro.sk/user/7686/upload/stuff/26306695.jpg;;;;;;;;;;;;"[category_name] |GastroPro.sk|";"[category_name] Nalievatka a odmerky, odmerky, nalievatka, nalievatka farebne";"Nalievatka a odmerky, odmerky, nalievatka, nalievatka farebne";0;0;0;0;;;;;;;;;;;;;;;
25762340;0;" H598313";;1;;"Dávkovaè 4 cl";"Bar a káva/Nalievatka a odmerky";"Dávkovaè 4 cl
- k stojanom na flaše
- vyrobené z plastu
 
";;12,915;0;10,5;0;23;1;0,1;;1;0;https://www.gastropro.sk/user/7686/upload/stuff/26306690.jpg;;;;;;;;;;;;"[category_name] |GastroPro.sk|";"[category_name] Nalievatka a odmerky, odmerky, nalievatka, nalievatka farebne";"Nalievatka a odmerky, odmerky, nalievatka, nalievatka farebne";0;0;0;0;;;;;;;;;;;;;;;
25762336;0;H598214;;1;;"Dávkovaè 3,5 cl";"Bar a káva/Nalievatka a odmerky";"Dávkovaè 3,5 cl
- k stojanom na flaše
- vyrobené z plastu
 
";;14,76;0;12;0;23;1;0,1;;1;0;https://www.gastropro.sk/user/7686/upload/stuff/26306688.jpg;;;;;;;;;;;;"[category_name] |GastroPro.sk|";"[category_name] Nalievatka a odmerky, odmerky, nalievatka, nalievatka farebne";"Nalievatka a odmerky, odmerky, nalievatka, nalievatka farebne";0;0;0;0;;;;;;;;;;;;;;;
25762334;0;H598016;;1;;"Dávkovaè 2 cl";"Bar a káva/Nalievatka a odmerky";"Dávkovaè 2 cl
- k stojanom na flaše
- vyrobené z plastu
 
";;14,76;0;12;0;23;1;0,1;;1;0;https://www.gastropro.sk/user/7686/upload/stuff/26306683.jpg;;;;;;;;;;;;"[category_name] |GastroPro.sk|";"[category_name] Nalievatka a odmerky, odmerky, nalievatka, nalievatka farebne";"Nalievatka a odmerky, odmerky, nalievatka, nalievatka farebne";0;0;0;0;;;;;;;;;;;;;;;
25762320;0;H599211;;1;;"Nalievatko – dávkovaè 5 cl (2 ks)";"Bar a káva/Nalievatka a odmerky";"Nalievatko
– dávkovaè 5 cl (2 ks)
- cena je za balenie 2 ks
 
 
";;11,07;0;9;0;23;1;0,1;;1;0;https://www.gastropro.sk/user/7686/upload/stuff/26306625.jpg;;;;;;;;;;;;"[category_name] |GastroPro.sk|";"[category_name] Nalievatka a odmerky, odmerky, nalievatka, nalievatka farebne";"Nalievatka a odmerky, odmerky, nalievatka, nalievatka farebne";0;0;0;0;;;;;;;;;;;;;;;
25762316;0;H599112;;1;;"Nalievatko – dávkovaè 3,5 cl (2 ks)";"Bar a káva/Nalievatka a odmerky";"Nalievatko
– dávkovaè 3,5 cl (2 ks)
- cena je za balenie 2 ks
 
";;9,9999;0;8,13;0;23;1;0,1;;1;0;https://www.gastropro.sk/user/7686/upload/stuff/26306610.jpg;;;;;;;;;;;;"[category_name] |GastroPro.sk|";"[category_name] Nalievatka a odmerky, odmerky, nalievatka, nalievatka farebne";"Nalievatka a odmerky, odmerky, nalievatka, nalievatka farebne";0;0;0;0;;;;;;;;;;;;;;;
25762311;0;H599013;;1;;"Nalievatko – dávkovaè 2 cl (2 ks)";"Bar a káva/Nalievatka a odmerky";"Nalievatko
– dávkovaè 2 cl (2 ks)
- cena je za balenie 2 ks
 
";;8,363999999999999;0;6,8;0;23;1;0,1;;1;0;https://www.gastropro.sk/user/7686/upload/stuff/26306598.jpg;;;;;;;;;;;;"[category_name] |GastroPro.sk|";"[category_name] Nalievatka a odmerky, odmerky, nalievatka, nalievatka farebne";"Nalievatka a odmerky, odmerky, nalievatka, nalievatka farebne";0;0;0;0;;;;;;;;;;;;;;;
25762306;0;S475977;;1;;"Nalievatka farebné – zelené";"Bar a káva/Nalievatka a odmerky";"Nalievatka farebné
– zelené
- v balení po 12 kusoch, dåka 6,5 cm
 
";;1,23;0;1;0;23;1;0,1;;1;0;https://www.gastropro.sk/user/7686/upload/stuff/26306580.jpg;;;;;;;;;;;;"[category_name] |GastroPro.sk|";"[category_name] Nalievatka a odmerky, odmerky, nalievatka, nalievatka farebne";"Nalievatka a odmerky, odmerky, nalievatka, nalievatka farebne";0;0;0;0;;;;;;;;;;;;;;;
